Date,AAPL,MSFT,GOOGL
2021-07-09,143.2357940673828,272.4725952148437,125.51850128173828
2021-07-12,142.6336669921875,271.8648376464844,126.97550201416016
2021-07-13,143.75892639160156,275.4528503417969,127.34149932861328
2021-07-14,147.22360229492188,276.9527282714844,128.23699951171875
2021-07-15,146.562255859375,275.50177001953125,127.00499725341795
2021-07-16,144.499267578125,275.2273254394531,126.97000122070312
2021-07-19,140.6101531982422,271.5608825683594,124.5780029296875
2021-07-20,144.26234436035156,273.825439453125,126.20950317382812
2021-07-21,143.52203369140625,275.8645324707031,127.54900360107422
2021-07-22,144.9039764404297,280.5113525390625,128.42149353027344
2021-07-23,146.64122009277344,283.97186279296875,133.01499938964844
2021-07-26,147.06570434570312,283.36407470703125,134.03500366210938
2021-07-27,144.87437438964844,280.9034118652344,131.89999389648438
2021-07-28,143.1074676513672,280.5897216796875,136.093994140625
2021-07-29,143.75892639160156,280.8642272949219,135.77749633789062
2021-07-30,143.97610473632812,279.3055114746094,134.72650146484375
2021-08-02,143.6405029296875,279.21728515625,134.85450744628906
2021-08-03,145.45672607421875,281.4720458984375,135.6300048828125
2021-08-04,145.052001953125,280.8740234375,135.12550354003906
2021-08-05,145.16061401367188,283.8247985839844,136.25149536132812
2021-08-06,144.46861267089844,283.76593017578125,135.73849487304688
2021-08-09,144.41920471191406,282.6582336425781,136.91299438476562
2021-08-10,143.93479919433594,280.805419921875,136.8070068359375
2021-08-11,144.19183349609375,281.305419921875,136.2790069580078
2021-08-12,147.18719482421875,284.1091613769531,137.19400024414062
2021-08-13,147.394775390625,287.0892944335937,137.7274932861328
2021-08-16,149.3916473388672,288.8049011230469,138.3094940185547
2021-08-17,148.47230529785156,287.31475830078125,136.6614990234375
2021-08-18,144.68609619140625,285.5566711425781,135.44900512695312
2021-08-19,145.02220153808594,291.4891357421875,135.67999267578125
2021-08-20,146.4951629638672,298.944091796875,137.42950439453125
2021-08-23,147.99778747558594,299.2289123535156,140.04150390625
2021-08-24,147.9088134765625,297.2350769042969,141.26150512695312
2021-08-25,146.6632080078125,296.6359558105469,142.07899475097656
2021-08-26,145.8526153564453,293.7679138183594,141.4405059814453
2021-08-27,146.90048217773438,294.3866882324219,144.00399780273438
2021-08-30,151.36875915527344,298.1877746582031,144.5904998779297
2021-08-31,150.0935516357422,296.5082397460937,144.69749450683594
2021-09-01,150.76576232910156,296.4590759277344,145.2154998779297
2021-09-02,151.89271545410156,295.7912292480469,143.28700256347656
2021-09-03,152.53529357910156,295.78143310546875,143.739501953125
2021-09-07,154.89794921875,294.8385314941406,144.28050231933594
2021-09-08,153.33602905273438,294.8679504394531,143.6909942626953
2021-09-09,152.3079376220703,291.96063232421875,143.54100036621094
2021-09-10,147.26625061035156,290.4480285644531,140.87600708007812
2021-09-13,147.83961486816406,291.7052307128906,142.33250427246094
2021-09-14,146.42596435546875,294.4554443359375,142.54449462890625
2021-09-15,147.32554626464844,299.3959045410156,144.42950439453125
2021-09-16,147.08828735351562,299.788818359375,143.61000061035156
2021-09-17,144.3895263671875,294.5339660644531,140.8000030517578
2021-09-20,141.30523681640625,289.0631408691406,138.71949768066406
2021-09-21,141.7895965576172,289.5541687011719,139.0330047607422
2021-09-22,144.1819305419922,293.2669372558594,140.2834930419922
2021-09-23,145.1507110595703,294.2295227050781,141.21600341796875
2021-09-24,145.2396697998047,294.02325439453125,142.21499633789062
2021-09-27,143.70742797851562,288.9354553222656,141.07200622558594
2021-09-28,140.28700256347656,278.4749450683594,135.8300018310547
2021-09-29,141.19647216796875,278.9463806152344,134.35350036621094
2021-09-30,139.88169860839844,276.9034118652344,133.67599487304688
2021-10-01,141.01852416992188,283.9556579589844,136.54299926757812
2021-10-04,137.5486602783203,278.0722351074219,133.6595001220703
2021-10-05,139.49615478515625,283.62164306640625,136.0229949951172
2021-10-06,140.37596130371094,287.894287109375,137.56500244140625
2021-10-07,141.6511993408203,289.60333251953125,139.22500610351562
2021-10-08,141.26565551757812,289.60333251953125,139.78550720214844
2021-10-11,141.1767120361328,288.994384765625,138.91400146484375
